id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL,source_file,combined_timestamp
3278,@Iamswan13 Political fever at peak.. take a chill pill.. it will be over in a matter of days..,https://x.com/EcoVibeExplorer/status/1851678556096451018,tweet,Eco Vibes 🌍,@EcoVibeExplorer,World,@Iamswan13,,0,0,0,0,5,0,2024-10-30 10:32:24,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3279,"#FluSeason alert! 🚨

Know the signs: fever, chills, cough, sore throat, congestion, muscle aches, headaches, and fatigue

Not all may appear, but early detection helps stop the spread.

Stay informed and protect your health!

#HealthTips #PreventFlu #FightFluWithTheMayor #MoveWithTheMayor",https://x.com/NatForumHDSP/status/1851677951131025784,tweet,National Forum,@NatForumHDSP,,,"#FluSeason,#HealthTips,#PreventFlu,#FightFluWithTheMayor",0,0,0,0,8,0,2024-10-30 10:30:00,https://pbs.twimg.com/ext_tw_video_thumb/1851674682958721024/pu/img/evfO54AAcdKuqP1x.jpg,https://video.twimg.com/ext_tw_video/1851674682958721024/pu/vid/avc1/720x1280/KFaVX3N770S-h-SJ.mp4?tag=12,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3280,chill ain’t nobody paying you that,https://x.com/ladylyricsgaga/status/1851674961598935083,tweet,gaga's fever,@ladylyricsgaga,,,,0,0,0,0,71,0,2024-10-30 10:18:07,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3281,"Malaria infection is caused by that bite from mosquitos
Symptoms  can be mild or life-threatening. Mild symptoms are fever, chills and  headache. Severe symptoms include fatigue, confusion, seizures, and  difficulty breathing. call 0772421235 or whatsap +16477101497 https://t.co/55tWlwuWv1",https://x.com/lisajoka/status/1851666363011502239,tweet,Lisa,@lisajoka,,,,0,0,2,2,11,0,2024-10-30 09:43:57,"https://pbs.twimg.com/media/GbJvnsUWcAAXhu8.png,https://pbs.twimg.com/media/GbJwrk2W0AAUne6.png",,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3282,"$CAT FEVER ALERT!  
@SimonsCat's taking the crypto world by storm! Pure hype, zero chill!
#CAT to new heights soon!

Join the rally! 

#SimonsCat  #NationalCatDay https://t.co/XZfzZkDQ2T",https://x.com/mark_alvin2/status/1851639194046574600,tweet,Mark Alvin,@mark_alvin2,,@SimonsCat,"#CAT,#SimonsCat,#NationalCatDay",2,0,0,24,208,0,2024-10-30 07:56:00,https://pbs.twimg.com/media/GbJYCGzXsAAiH-L.jpg,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3283,lol who woke up early because of chills/fever but still went to the gym at 7am as if she’s okay physically,https://x.com/plbncgrld/status/1851618457294692521,tweet,yancca,@plbncgrld,1100,,,0,0,0,0,32,0,2024-10-30 06:33:36,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3284,@amrezy This is not true for me. Vomiting sucks but a severe stomach pain/cramp is worse.  An insane fever with crazy body chills is worse. Falling 20 feet and breaking ribs is worse.   Having someone snitch on you is worse. A severe migraine headache that will not go away is worse.,https://x.com/CaptainRealo/status/1851615809967358359,tweet,CaptainRealo,@CaptainRealo,,@amrezy,,0,0,0,0,9,0,2024-10-30 06:23:05,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3285,"@ZubyMusic Trust me, you don’t want me there. Fever. Chills. Hacking. Headache. Sensitive to light &amp; sound.",https://x.com/Cade_One/status/1851610589639963077,tweet,Joshua ♠️,@Cade_One,Ohio,@ZubyMusic,,0,0,0,0,5,0,2024-10-30 06:02:20,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3286,Hoping I don’t have a fever getting the chills,https://x.com/Taurusgirl1980/status/1851607992694722940,tweet,Sigrid Hilary 🎮,@Taurusgirl1980,"Long island, New york ",,,0,0,0,0,18,0,2024-10-30 05:52:01,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3287,"@fusanet3872 遅発性脳炎の場合は、だと思います　通常は急性acuteだと思います
https://t.co/FQ0xNBPQ63
▶️Venezuelan equine encephalitis is an ”acute” mosquito-transmitted disease characterized by fever,  chills, headache, nausea, vomiting, lumbosacral pain, and myalgia…",https://x.com/akibaekicli/status/1851601741990818201,tweet,KiyoshiOwadaMD@あきばえきくり大和田潔,@akibaekicli,東京都千代田区神田佐久間町2-1大原ビル4F,@fusanet3872,,1,0,2,7,314,1,2024-10-30 05:27:11,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3288,"@AMAZlNGNATURE Chill bro
It's just a fever dream",https://x.com/Hiba02Fa/status/1851581585474093393,tweet,🦋Hiba Fa🦋,@Hiba02Fa,,@AMAZlNGNATURE,,0,0,0,0,5,0,2024-10-30 04:07:05,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3289,"@AmyNoMiddleNam3 @sumair_shirazi @18lucy20 @GammaSheets @techhsiren You’ll have sons that grow up to hate you, realize what you’ve done and enslave you. Your Gilead fever dream will become a reality at your own hands. The Taliban will be like damn you guys need to chill. Not to mention, you are now and always will be reliant on men lmao",https://x.com/CrusaderRacerX/status/1851572540675895762,tweet,CrusaderX,@CrusaderRacerX,,"@AmyNoMiddleNam3,@sumair_shirazi,@18lucy20,@GammaSheets,@techhsiren",,9,1,0,0,412,0,2024-10-30 03:31:08,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3290,"@knotty_llama Sorry to hear. All day yesterday fever and chills, which have subsided but now just something in the lungs. Hope you are able to curb it quickly. Stay vigilant w self care, stay healthy ✨",https://x.com/holYmOL322/status/1851569918711599282,tweet,BB22,@holYmOL322,Earth   ,@knotty_llama,,1,0,0,1,23,0,2024-10-30 03:20:43,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3291,What is this fever which keep appearing.. it’s like sudden chills 🤮,https://x.com/kiran_sankhla/status/1851541367916298404,tweet,moonbow 💕,@kiran_sankhla,For now dilli ,,,0,0,0,1,69,0,2024-10-30 01:27:16,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3292,"🎯 Early Signs and Symptoms

In the beginning, it feels like a regular Malaria—headaches, fever, body pains, but these symptoms can escalate:
📌 Fever and chills
📌 Swollen lymph nodes (especially around the neck)
📌 Muscle and joint pain
📌 Persistent headache
📌 Itchy skin rash",https://x.com/EfthaliaCare/status/1851520121191153991,tweet,Pharm. Wendy🌺,@EfthaliaCare,Turn on notifications,,,1,0,0,1,69,0,2024-10-30 00:02:51,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3293,"It's like I can still feel remnants of my Monday's fever. Was hoping for a chill run at least, after missing a week's worth of sessions 😬",https://x.com/JMSantos1681/status/1851473174732689730,tweet,JM Santos,@JMSantos1681,"ADMU, Canlubang",,,0,0,0,0,24,0,2024-10-29 20:56:18,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3294,"Signs include sudden joint pain, swelling, and warmth, often in the knee. Fever and chills may also occur, indicating an infection.
#SepticArthritisSigns #JointPain #Swelling #Fever  #DrGauravGupta

To know more, watch the video. Here is the link   https://t.co/8fqKdnQpN3 https://t.co/hjGfkukOp3",https://x.com/drgauravgupta_/status/1851466832223318312,tweet,Dr Gaurav Gupta,@drgauravgupta_,,,"#SepticArthritisSigns,#JointPain,#Swelling,#Fever,#DrGauravGupta",0,0,0,0,10,0,2024-10-29 20:31:06,https://pbs.twimg.com/amplify_video_thumb/1851466568821051392/img/7MmBjOcejOuaJ785.jpg,https://video.twimg.com/amplify_video/1851466568821051392/vid/avc1/900x720/2HbX-ZaOxU-MHEnx.mp4?tag=14,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3295,haven’t gotten a fever in years so i’ve started to go off of if i have chills or not because if im shivering in my car when it’s 70 out that’s a red flag,https://x.com/yumehimejoshi/status/1851450897089388726,tweet,aspirin,@yumehimejoshi,Apart from my Wife,,,1,0,0,2,30,0,2024-10-29 19:27:46,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3296,Going for bday dinner with the most intense fever and chills ever,https://x.com/deletesofia/status/1851415549420748995,tweet,s,@deletesofia,,,,1,0,0,2,53,0,2024-10-29 17:07:19,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3297,"@AmIEvilYep Not crazy bad just had chills, gunk in nose and a low grade fever.

Slept like 3 hours this afternoon lol",https://x.com/GamedayGarage/status/1851396579976233304,tweet,Garage Gameday Sports,@GamedayGarage,South Texas,@AmIEvilYep,,1,0,0,1,12,0,2024-10-29 15:51:56,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3298,"@SullyMichaelvan @Danainhawaii They look to be trailing spot BTC for whatever reason at the moment

My guess is everyone has MSTR fever and buying Bitcoin on leverage (don’t get me started on those guys)

The folks over in mining mafia think their best days are coming over the next 12 months. NFA",https://x.com/StackAndChill/status/1851394889960792178,tweet,Stack and Chill,@StackAndChill,,"@SullyMichaelvan,@Danainhawaii",,0,0,0,1,32,0,2024-10-29 15:45:13,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3299,"Pretty sure I'm coming didn't with a cold. Feel warm, slight fever, chills, fatigued, nose runny, just...blah",https://x.com/DaileyShortsYT/status/1851389311243157900,tweet,Dailey Shorts on YT,@DaileyShortsYT,The Mud,,,1,0,0,0,15,0,2024-10-29 15:23:03,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3300,"Worst part of this flu was last night with fever, muscle ache, chills, headaches, and sweats attack me at the same time but I felt so much better this morning after hot shower and went to work and did my job!",https://x.com/JacobMoon0411/status/1851382773526724614,tweet,Jacob Moon,@JacobMoon0411,,,,0,0,0,0,9,0,2024-10-29 14:57:04,,,TwiBot-undefined-20241101_031900.csv,2024-11-01 16:35:38.823617
3301,"Colleagues can now book their free flu vaccine. The vaccine helps protect you, your loved ones, and our patients from the flu. Simply search 'Flu' on UHL Connect to book your appointment and get protected. https://t.co/OBwkzON1Lg",https://x.com/Leic_hospital/status/1852294263695909358,tweet,Leicester's Hospitals,@Leic_hospital,"Leicester, England",,,0,0,0,1,27,0,2024-11-01 03:19:01,https://pbs.twimg.com/media/GbSr0QKXkAA_8hs.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
3302,@bradleyaousley @TwiddleeeeDee @ElieNYC Then how is it a vaccine? The flu vaccine has an inert virus that causes your body to “know” the virus and attack it. So covid didn’t have that so how is it a vaccine?,https://x.com/MGS829/status/1852293127106625892,tweet,MGJS,@MGS829,,"@bradleyaousley,@TwiddleeeeDee,@ElieNYC",,0,0,0,0,2,0,2024-11-01 03:14:30,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3303,"@FoxNews Can she pledge a bill to retract vaccine mandates for medical facilities receiving federal funding ? That’s how they forced Covid and flu vaccine mandates. No, flue vaccine is not a recommendation, it is mandated",https://x.com/Rox1054/status/1852292070821511363,tweet,Rox,@Rox1054,,@FoxNews,,0,0,0,0,2,0,2024-11-01 03:10:18,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3304,"This article talks to a long-covid patient who has been helped by a specialist in NL. She had crashes after catching colds, for which the specialist recommended the flu vaccine. Yup, not an FFP2 mask but a flu vaccine to protect against rhinoviruses.

https://t.co/yI0dMESjwr",https://x.com/DrElbourne/status/1852290511412896155,tweet,Adam Elbourne,@DrElbourne,,,,1,0,1,3,74,0,2024-11-01 03:04:06,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3305,"Flu season is here, and protecting our community through vaccination is more important than ever. Join us for a public flu vaccine clinic at York Hospital on Saturday, Nov. 9, 2024, from 1-5 p.m. Advance registration is required. Visit https://t.co/RqptsTMY53 for details. https://t.co/hGlgJu97x8",https://x.com/YorkHospital/status/1852289770841399746,tweet,York Hospital,@YorkHospital,"York, Maine",,,0,0,0,0,2,0,2024-11-01 03:01:09,https://pbs.twimg.com/media/GbSnuw0XIAAK13o.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
3306,"In the UK, the flu vaccine is now available. 

Eligible people are recommended to get their flu vaccine in the autumn or early winter before outbreaks begin. 

It takes up to two weeks after vaccination for protection to develop.

https://t.co/ZJS5k5ZabT",https://x.com/OxfordVacGroup/status/1852289530205725162,tweet,Oxford Vaccine Group,@OxfordVacGroup,University of Oxford,,,0,0,1,3,179,0,2024-11-01 03:00:12,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3307,"@toobaffled Flu vaccine for children linked to pneumonia risk for their relatives
https://t.co/vtE3T6iCfq.",https://x.com/RoyTyrrell1/status/1852287372068598032,tweet,Al'ard Roi Tirrand,@RoyTyrrell1,Ubuntu,@toobaffled,,0,0,0,0,6,0,2024-11-01 02:51:37,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3308,"@Skepticmindd @BGatesIsaPyscho Ask your trusted government who are in Maxwell black book, see the response or lack of that you wont get back, as everyone advocating this vaccine will appear in that book,amazing not one single person presidents, PMs Royalty etc never advocated a flu vaccine that killed millions",https://x.com/paulbrown481954/status/1852286450403770769,tweet,paul brown,@paulbrown481954,Norfolk,"@Skepticmindd,@BGatesIsaPyscho",,0,0,0,0,3,0,2024-11-01 02:47:58,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3309,@EpiEllie Each of those are largely eradicated.  Why does the Covid and flu vaccine not do the same?,https://x.com/Henrymedia105/status/1852278327332999269,tweet,SageWiseGuy,@Henrymedia105,US,@EpiEllie,,0,0,0,0,3,0,2024-11-01 02:15:41,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3310,"@Fair_and_Biased @KamalaHQ Avoid all mRNA in future.
Novavax, non-mRNA, like traditional flu vaccine, is better than mRNA.  
Novavax has less side effects, lasts longer.  Majority of people who had mRNA side effects had none with Novavax.
https://t.co/1lxrddlYV7",https://x.com/Tim_Jamesc/status/1852277828819030338,tweet,Tim,@Tim_Jamesc,,"@Fair_and_Biased,@KamalaHQ",,0,0,0,1,27,0,2024-11-01 02:13:42,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3311,Getting a flu vaccine is the best way to prevent the flu and its complications for almost everyone. The flu vaccine can lower the risk of getting the flu. It also can lower the risk of having serious illness from the flu and needing to stay in the hospital or dying of the flu. https://t.co/lfwmwDwyJh,https://x.com/iVAXMandaluyong/status/1852275431497765245,tweet,ivax.mandaluyong,@iVAXMandaluyong,,,,0,0,0,0,6,0,2024-11-01 02:04:11,https://pbs.twimg.com/media/GbSar_VbcAAmqrD.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
3312,"Covid vaccine in my left arm, Flu vaccine in my right.... i have well and truly been pricked down this morning!",https://x.com/aarongspot27/status/1852275053687120105,tweet,Meat covered skeleton of Aaron,@aarongspot27,"London, England",,,2,0,0,4,129,0,2024-11-01 02:02:41,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3313,Where is the information for the public regarding the over 65’s being offered a flu vaccine many times stronger than the standard one this year?,https://x.com/minxyminx1952/status/1852270473633050723,tweet,Minxyminx1952🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧,@minxyminx1952,This green and pleasant land,,,0,0,2,0,94,0,2024-11-01 01:44:29,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3314,"@1MikeFairclough They are still damaging children Mike, they are giving all children this flu vaccine nasal spray. Zero benefit.
100% damage.",https://x.com/169Nomis/status/1852266832817692832,tweet,Nomis 169,@169Nomis,Not in or near London anymore,@1MikeFairclough,,3,0,2,16,221,0,2024-11-01 01:30:01,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3315,"""The sickest I've ever been for two days is after taking a vaccine.""

Tell me you've never actually been sick without telling me. That's like saying ""the worst accident I've ever had driving a car is buying insurance.""

You don't get a flu vaccine to prevent mild ick.",https://x.com/BasinTheo/status/1852264883951407430,tweet,Great Basin Theo,@BasinTheo,,,,1,0,0,1,15,0,2024-11-01 01:22:16,,,combined_dataset.csv,2024-11-01 16:35:38.823617
3316,OK - I know I’m a wuss but I’m sporting a tiny bit of a sore arm today after my Flu and Covid Vaccine. BUT.. I’d rather than have a teeny tiny sore arm than catch or give any form of flu to you ☺️ Have you had yours @WWLNHS staff? #FluVaccine #CovidVaccine https://t.co/l1jKdIVMZZ,https://x.com/Julessw/status/1852263820284100622,tweet,Juliette Tait,@Julessw,,@WWLNHS,"#FluVaccine,#CovidVaccine",0,0,2,5,59,0,2024-11-01 01:18:02,https://pbs.twimg.com/media/GbSQIEfWcAAA_ZI.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
3317,"Why Flu vaccine is more important? 

Influenza (flu) vaccines (often called “flu shots”) are vaccines that protect against the four influenza viruses that research indicates will be most common during the upcoming season. https://t.co/nFs2wtPiqx",https://x.com/Ivaxsanjose/status/1852243674253480351,tweet,Ivax San Jose,@Ivaxsanjose,,,,0,0,0,0,5,0,2024-10-31 23:57:59,https://pbs.twimg.com/media/GbR9zjhakAA6Ifm.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
3318,"@litabitmitz @AaronSiriSG if increase in cancer, any cancer, is possibly linked to covid vaccines, it’ll show up as a signal on vaers and/or vsd — like clots from the johnson&amp;johnson vaccine, the risks of seizures after childrens’ vaxxes and older adults getting the covid/flu vaccine.",https://x.com/bamalonia/status/1852243308031910117,tweet,turbobama,@bamalonia,,"@litabitmitz,@AaronSiriSG",,0,0,0,0,11,0,2024-10-31 23:56:32,,,combined_dataset.csv,2024-11-01 16:35:38.823617
